ACCESS-ESM1-5,BCC-CSM2-MR,CanESM5,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
23.1914063182214,24.8487778076088,22.6476492357944,23.4412085302185,24.6033830321011,23.656782830134,23.4208734166233,25.0558114382277
22.7739403797623,24.2844673037747,22.1039581408409,22.8568767580953,24.127716457182,23.4359318241477,22.796927364278,24.5244917222615
22.6794684606598,24.5395460440428,22.073310955829,22.8443104893152,24.1626392888587,23.6234530468161,23.0975644631072,24.641243279533
23.185072942066,24.8024550569559,22.2627814926472,23.5217196905533,24.5409237499063,24.1179735443244,23.6353905165702,24.9188825724589
24.0124374933571,25.867368049116,23.101006413742,24.9201293039428,25.1285228353944,24.8795220584919,24.5217359135053,25.7889217290138
25.3618856575916,26.8789256861267,24.6316849061565,25.9151882206677,26.0227282008736,25.9062212811162,25.8667726690066,26.6979711838848
26.281972384077,27.6626147099343,26.0891867937131,27.0596673501892,26.8688880936495,26.8249869532883,26.9871392529171,27.7237634663468
26.8814770569943,28.2018814871473,27.1376163978186,27.9668880320073,27.43283053309,27.4405399200817,27.6987930011103,28.5076861104598
26.869856813256,28.4760241037749,26.7337715397261,27.8951653398756,27.4783422573301,27.5879935659468,27.7564504380147,28.4833867118206
26.5063279185877,28.0189589556218,25.9379875816589,26.8135807388078,26.9701622636571,27.1563021453718,27.2245668245552,27.8706323764218
25.5545001060588,27.0479336090018,24.7071114207263,25.6339711010589,26.020618952083,26.1235196677347,25.897812298324,26.8250851954641
24.4047540544559,25.867168961321,23.6360524669335,24.3726218871125,25.1620865015605,25.0527731478214,24.6714902057812,25.9331187689927
23.4147567810959,24.8572630847394,22.7126144816748,23.3149103847081,24.4816327822183,24.250402715678,23.6579712644008,25.1259083992217
22.7599464067363,24.3122825768574,22.166089334281,22.8645690692234,24.1054404440348,23.8292568478112,23.1544615681055,24.6870222163817
22.6389243510694,24.4395905031365,22.1453884979772,23.082234859367,24.2381418413121,23.8350973414878,23.1937403815511,24.822543769304
23.0509023073684,24.9209045210966,22.4757290465994,23.6861310935764,24.5011262873571,24.2779508301367,23.8764515318257,25.1853640702016
23.9453168040608,25.9451154241614,23.7199906579265,25.02584932708,24.8635985548029,25.1181895428648,24.7883047722624,26.0704253393595
25.2040535742542,27.0375343576428,25.028420383489,26.2850705390518,25.8192914773776,26.1954378852,26.0991758504034,27.087926886034
26.2278691184361,27.8504751456503,26.4872339836728,27.2992799783868,26.7197141801482,27.1275825264553,27.1103441181994,27.9816946548157
26.8188825341184,28.4528173084015,27.0202800510446,28.0264839364054,27.6517868015185,27.8121510421236,27.7004669710067,28.7575232858132
26.9159829417517,28.537543390961,26.9275398536071,28.1524081583278,27.9887064935787,27.9111366209885,27.8257938468449,28.5918631341877
26.505208314683,28.059815518381,26.0423648876193,27.0534542168435,27.2735206217977,27.1047580887874,27.211625687957,28.1098046821754
25.5296367198768,27.0483751680559,24.9703193987041,25.6836022931112,26.2217652635179,25.8820828683674,26.1285573236015,27.0470824039174
24.1937094154375,25.994334604884,23.756475685015,24.4753633033659,25.270069773735,24.8377202004194,25.0613592057337,25.913575636462
23.0479212931493,25.2802813362596,22.6236973663566,23.5958477755021,24.6443003173957,23.8530200490107,24.1305660585966,24.9623080658994
22.5073872001258,24.8462898696362,22.0805454279435,23.3817300558223,24.5791333869403,23.7041803775355,23.5329456373416,24.628795930733
22.4682559214469,24.9060624888,22.1393368887396,23.440877566558,24.7109439592502,23.8063187437753,23.5734817112072,24.5869284053149
22.8606426746688,25.2878331562719,22.507548078372,23.7629809183772,25.061373951229,24.2832086191823,23.994529000639,24.8241625199846
23.8919706337645,25.9027722470285,23.5571350779714,24.5564130750425,25.5284422058835,25.0930894166231,25.3895928285332,25.618157222947
25.2200164650173,26.7175470392273,25.0748783505919,25.7859860055962,26.3893445819847,26.038708144178,26.518599709683,26.7644619888187
26.3576579742521,27.5756038773866,26.3501975578023,27.1594538395283,27.4005793533272,26.8754158740242,27.4896495502376,27.9046095479925
